 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:  30. 5.    Time:  12: 0:52
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    29127  0.9369900E+03  0.91532E-01    4   107419     4     1     T
    29137  0.9379900E+03  0.11000E+00    4   107461     4     1     T
    29319  0.9389900E+03  0.16962E-01    4   108316    -4     1     T
    29373  0.9399900E+03  0.67525E-01    4   108511    -4     1     T
    29397  0.9409900E+03  0.16523E+00    3   108568    -4     1     T
    29403  0.9419900E+03  0.19800E+00    5   108594    -4     1     T
    29476  0.9429900E+03  0.43215E-01    4   108868    -4     1     T
    29515  0.9439900E+03  0.85506E-01    4   109002    -4     1     T
    29540  0.9449900E+03  0.12320E+00    3   109062    -4     1     T
    29608  0.9459900E+03  0.36509E-01    3   109311    -4     1     T
    29646  0.9469900E+03  0.98579E-01    5   109439    -4     1     T
    29702  0.9479900E+03  0.47483E-01    4   109640    -4     1     T
    29741  0.9489900E+03  0.88620E-01    3   109763    -4     1     T
    29767  0.9499900E+03  0.12294E+00    4   109829    -4     1     T
    29773  0.9509900E+03  0.19800E+00    5   109855    -4     1     T
    29798  0.9519900E+03  0.11015E+00    4   109922    -4     1     T
    29809  0.9529900E+03  0.62857E-01    6   109982    -4     1     T
    29845  0.9539900E+03  0.51877E-01    2   110427     4     1     T
    29873  0.9549900E+03  0.12369E+00    3   110594     4     1     T
    29897  0.9559900E+03  0.12337E+00    5   110656     4     1     T
    29905  0.9569900E+03  0.14143E+00    6   110689     4     1     T
    29931  0.9579900E+03  0.91206E-01    4   110759     4     1     T
    29955  0.9589900E+03  0.12337E+00    4   110820     4     1     T
    30178  0.9599900E+03  0.17282E-01    4   112009    -4     1     T
    30232  0.9609900E+03  0.50341E-01    3   112203    -4     1     T
    30259  0.9619900E+03  0.10491E+00    4   112286    -4     1     T
    30307  0.9629900E+03  0.23154E-01    2   112577     4     1     T
    30460  0.9639900E+03  0.19494E-01    4   113249    -4     1     T
    30512  0.9649900E+03  0.79700E-01    4   113434    -4     1     T
    30536  0.9659900E+03  0.12337E+00    3   113492    -4     1     T
    30559  0.9669900E+03  0.16450E+00    3   113544    -4     1     T
    30586  0.9679900E+03  0.58749E-01    6   113633    -4     1     T
    30639  0.9689900E+03  0.72877E-01    4   114058     4     1     T
    30665  0.9699900E+03  0.88123E-01    4   114127     4     1     T
    30694  0.9709900E+03  0.63844E-01    4   114213     4     1     T
    30719  0.9719900E+03  0.11750E+00    4   114279     4     1     T
    30744  0.9729900E+03  0.11401E+00    4   114343     4     1     T
    30768  0.9739900E+03  0.12337E+00    4   114404     4     1     T
    30792  0.9749900E+03  0.12337E+00    4   114465     4     1     T
    30815  0.9759900E+03  0.16450E+00    4   114520     4     1     T
    30961  0.9769900E+03  0.14642E-01    5   115264    -4     1     T
    31165  0.9779900E+03  0.82035E-02    5   116212    -4     1     T
    31232  0.9789900E+03  0.40867E-01    4   116463    -4     1     T
    31266  0.9799900E+03  0.96828E-01    4   116575    -4     1     T
    31290  0.9809900E+03  0.16417E+00    4   116634    -4     1     T
    31314  0.9819900E+03  0.12337E+00    5   116698    -4     1     T
    31358  0.9829900E+03  0.30168E-01    3   116961     4     1     T
    31394  0.9839900E+03  0.71378E-01    3   117258     4     1     T
    31419  0.9849900E+03  0.14871E+00    4   117336     4     1     T
    31445  0.9859900E+03  0.12313E+00    4   117405     4     1     T
    31472  0.9869900E+03  0.81725E-01    4   117479     4     1     T
    31498  0.9879900E+03  0.88123E-01    3   117548     4     1     T
    31522  0.9889900E+03  0.14100E+00    4   117608     4     1     T
    31546  0.9899900E+03  0.12337E+00    4   117671     4     1     T
    31569  0.9909900E+03  0.16450E+00    4   117728     4     1     T
    31592  0.9919900E+03  0.24675E+00    4   117784     4     1     T
    31615  0.9929900E+03  0.16450E+00    4   117837     4     1     T
    31638  0.9939900E+03  0.16450E+00    2   117883     4     1     T
    31661  0.9949900E+03  0.16450E+00    2   117933     4     1     T
    31684  0.9959900E+03  0.16450E+00    2   117981     4     1     T
    31707  0.9969900E+03  0.16450E+00    2   118027     4     1     T
    31730  0.9979900E+03  0.16450E+00    3   118074     4     1     T
    31753  0.9989900E+03  0.16450E+00    2   118121     4     1     T
    31776  0.9999900E+03  0.16450E+00    3   118168     4     1     T
    31799  0.1000990E+04  0.16450E+00    2   118215     4     1     T
    31803  0.1001990E+04  0.37125E+00    4   118228     4     1     T
    31826  0.1002990E+04  0.16450E+00    3   118278     4     1     T
    31849  0.1003990E+04  0.16450E+00    2   118324     4     1     T
    32088  0.1004990E+04  0.63440E-02    4   119609    -4     1     T
    32207  0.1005990E+04  0.15645E-01    5   120130    -4     1     T
    32284  0.1006990E+04  0.22737E-01    4   120449    -4     1     T
    32336  0.1007990E+04  0.51100E-01    4   120639    -4     1     T
    32401  0.1008990E+04  0.51041E-01    4   120876    -4     1     T
    32441  0.1009990E+04  0.72366E-01    3   121013    -4     1     T
    32466  0.1010990E+04  0.11015E+00    2   121075    -4     1     T
    32500  0.1011990E+04  0.96153E-01    4   121179    -4     1     T
    32531  0.1012990E+04  0.10782E+00    3   121270    -4     1     T
    32574  0.1013990E+04  0.65520E-01    4   121413    -4     1     T
    32586  0.1014990E+04  0.90350E-01    2   121460    -4     1     T
    32609  0.1015990E+04  0.16450E+00    4   121511    -4     1     T
    32632  0.1016990E+04  0.16450E+00    4   121564    -4     1     T
    32656  0.1017990E+04  0.14593E+00    3   121617    -4     1     T
    32743  0.1018990E+04  0.31255E-01    4   121951    -4     1     T
    32789  0.1019990E+04  0.62807E-01    2   122107    -4     1     T
    32800  0.1020990E+04  0.10842E+00    2   122147    -4     1     T
    32807  0.1021990E+04  0.17679E+00    4   122172    -4     1     T
    32865  0.1022990E+04  0.59699E-01    4   122383    -4     1     T
    32936  0.1023990E+04  0.30071E-01    4   122645    -4     1     T
    32985  0.1024990E+04  0.98420E-01    5   122817    -4     1     T
    33014  0.1025990E+04  0.10377E+00    4   122898    -4     1     T
    33040  0.1026990E+04  0.88123E-01    3   122965    -4     1     T
    33064  0.1027990E+04  0.12337E+00    3   123023    -4     1     T
    33087  0.1028990E+04  0.16450E+00    4   123077    -4     1     T
    33110  0.1029990E+04  0.16450E+00    3   123126    -4     1     T
    33133  0.1030990E+04  0.16450E+00    2   123172    -4     1     T
    33163  0.1031990E+04  0.99464E-01    4   123259    -4     1     T
    33186  0.1032990E+04  0.16450E+00    3   123311    -4     1     T
    33212  0.1033990E+04  0.12590E+00    4   123381    -4     1     T
    33237  0.1034990E+04  0.17136E+00    3   123444    -4     1     T
    33277  0.1035990E+04  0.71255E-01    3   123577    -4     1     T
    33309  0.1036990E+04  0.70232E-01    3   123673    -4     1     T
    33321  0.1037990E+04  0.90350E-01    4   123724    -4     1     T
    33348  0.1038990E+04  0.12302E+00    2   123792    -4     1     T
    33385  0.1039990E+04  0.73128E-01    4   123922    -4     1     T
    33416  0.1040990E+04  0.85787E-01    2   124012    -4     1     T
    33424  0.1041990E+04  0.15400E+00    4   124040    -4     1     T
    33447  0.1042990E+04  0.16450E+00    2   124089    -4     1     T
    33452  0.1043990E+04  0.24750E+00    3   124105    -4     1     T
    33456  0.1044990E+04  0.33000E+00    3   124118    -4     1     T
    33479  0.1045990E+04  0.16450E+00    2   124164    -4     1     T
    33502  0.1046990E+04  0.16450E+00    2   124210    -4     1     T
    33525  0.1047990E+04  0.16450E+00    2   124257    -4     1     T
    33548  0.1048990E+04  0.16450E+00    2   124304    -4     1     T
    33592  0.1049990E+04  0.81649E-01    4   124449    -4     1     T
    33619  0.1050990E+04  0.12274E+00    3   124519    -4     1     T
    33642  0.1051990E+04  0.16450E+00    2   124566    -4     1     T
    33665  0.1052990E+04  0.16450E+00    4   124623    -4     1     T
    33697  0.1053990E+04  0.85492E-01    4   124715    -4     1     T
    33728  0.1054990E+04  0.11098E+00    2   124810    -4     1     T
    33751  0.1055990E+04  0.16450E+00    3   124859    -4     1     T
    33774  0.1056990E+04  0.16450E+00    2   124905    -4     1     T
    33797  0.1057990E+04  0.16450E+00    2   124951    -4     1     T
    33802  0.1058990E+04  0.24750E+00    2   124963    -4     1     T
    33825  0.1059990E+04  0.24675E+00    2   125012    -4     1     T
    33850  0.1060990E+04  0.12313E+00    3   125072    -4     1     T
    33898  0.1061990E+04  0.50062E-01    4   125240    -4     1     T
    33931  0.1062990E+04  0.12671E+00    2   125338    -4     1     T
    33938  0.1063990E+04  0.21214E+00    4   125363    -4     1     T
    33962  0.1064990E+04  0.16426E+00    2   125422    -4     1     T
    34032  0.1065990E+04  0.41307E-01    4   125683    -4     1     T
    34073  0.1066990E+04  0.96439E-01    4   125819    -4     1     T
    34097  0.1067990E+04  0.12337E+00    3   125876    -4     1     T
    34103  0.1068990E+04  0.19800E+00    4   125898    -4     1     T
    34126  0.1069990E+04  0.16450E+00    2   125945    -4     1     T
    34149  0.1070990E+04  0.16450E+00    2   125992    -4     1     T
    34173  0.1071990E+04  0.15906E+00    2   126045    -4     1     T
    34178  0.1072990E+04  0.24750E+00    4   126066    -4     1     T
    34210  0.1073990E+04  0.12363E+00    4   126168    -4     1     T
    34241  0.1074990E+04  0.67276E-01    4   126265    -4     1     T
    34295  0.1075990E+04  0.39601E-01    2   126454    -4     1     T
    34317  0.1076990E+04  0.62114E-01    4   126542    -4     1     T
    34341  0.1077990E+04  0.12337E+00    4   126603    -4     1     T
    34347  0.1078990E+04  0.21214E+00    4   126624    -4     1     T
    34370  0.1079990E+04  0.16450E+00    2   126670    -4     1     T
    34393  0.1080990E+04  0.16450E+00    2   126719    -4     1     T
    34397  0.1081990E+04  0.37125E+00    2   126729    -4     1     T
    34420  0.1082990E+04  0.16450E+00    2   126775    -4     1     T
    34443  0.1083990E+04  0.16450E+00    2   126821    -4     1     T
    34466  0.1084990E+04  0.16450E+00    2   126867    -4     1     T
    34489  0.1085990E+04  0.16450E+00    2   126915    -4     1     T
    34512  0.1086990E+04  0.16450E+00    2   126964    -4     1     T
    34517  0.1087990E+04  0.29700E+00    2   126977    -4     1     T
    34540  0.1088990E+04  0.16450E+00    2   127025    -4     1     T
    34568  0.1089990E+04  0.10690E+00    4   127100    -4     1     T
    34607  0.1090990E+04  0.97723E-01    4   127232    -4     1     T
    34640  0.1091990E+04  0.16752E+00    4   127337    -4     1     T
    34664  0.1092990E+04  0.14593E+00    2   127390    -4     1     T
    34669  0.1093990E+04  0.24750E+00    2   127406    -4     1     T
    34692  0.1094990E+04  0.16450E+00    2   127452    -4     1     T
    34715  0.1095990E+04  0.16450E+00    2   127498    -4     1     T
    34716  0.1096000E+04  0.10000E-01    2   127500    -4     1     T
    34738  0.1096990E+04  0.16450E+00    2   127545    -4     1     T
    34761  0.1097990E+04  0.16450E+00    2   127591    -4     1     T
    34822  0.1098990E+04  0.39751E-01    4   127812    -4     1     T
    34858  0.1099990E+04  0.10713E+00    4   127927    -4     1     T
    34868  0.1100990E+04  0.11000E+00    3   127965    -4     1     T
    34875  0.1101990E+04  0.18857E+00    4   127989    -4     1     T
    34898  0.1102990E+04  0.16450E+00    2   128035    -4     1     T
    34903  0.1103990E+04  0.24750E+00    2   128051    -4     1     T
    34907  0.1104990E+04  0.33000E+00    3   128063    -4     1     T
    34910  0.1105990E+04  0.49500E+00    4   128073    -4     1     T
    34937  0.1106990E+04  0.11084E+00    3   128145    -4     1     T
    34962  0.1107990E+04  0.17136E+00    3   128213    -4     1     T
    34991  0.1108990E+04  0.12775E+00    5   128300    -4     1     T
    34999  0.1109990E+04  0.14143E+00    4   128334    -4     1     T
    35005  0.1110990E+04  0.19800E+00    2   128353    -4     1     T
    35028  0.1111990E+04  0.16450E+00    2   128400    -4     1     T
    35033  0.1112990E+04  0.24750E+00    2   128417    -4     1     T
    35056  0.1113990E+04  0.16450E+00    3   128464    -4     1     T
    35060  0.1114990E+04  0.37125E+00    4   128477    -4     1     T
    35083  0.1115990E+04  0.16450E+00    3   128524    -4     1     T
    35088  0.1116990E+04  0.24750E+00    3   128538    -4     1     T
    35091  0.1117990E+04  0.49500E+00    5   128549    -4     1     T
    35094  0.1118990E+04  0.49500E+00    5   128561    -4     1     T
    35117  0.1119990E+04  0.16450E+00    3   128609    -4     1     T
    35140  0.1120990E+04  0.16450E+00    3   128656    -4     1     T
    35145  0.1121990E+04  0.24750E+00    3   128671    -4     1     T
    35148  0.1122990E+04  0.49500E+00    5   128682    -4     1     T
    35151  0.1123990E+04  0.49500E+00    5   128693    -4     1     T
    35153  0.1124990E+04  0.99000E+00    6   128701    -4     1     T
    35155  0.1125990E+04  0.99000E+00    7   128710    -4     1     T
    35157  0.1126990E+04  0.99000E+00    7   128719    -4     1     T
    35159  0.1127990E+04  0.99000E+00    8   128729    -4     1     T
    35161  0.1128990E+04  0.99000E+00    7   128738    -4     1     T
    35164  0.1129990E+04  0.49500E+00    5   128750    -4     1     T
    35187  0.1130990E+04  0.16450E+00    2   128797    -4     1     T
    35192  0.1131990E+04  0.24750E+00    3   128814    -4     1     T
    35196  0.1132990E+04  0.33000E+00    4   128829    -4     1     T
    35199  0.1133990E+04  0.49500E+00    5   128840    -4     1     T
    35202  0.1134990E+04  0.49500E+00    5   128851    -4     1     T
    35204  0.1135990E+04  0.99000E+00    7   128860    -4     1     T
    35207  0.1136990E+04  0.49500E+00    5   128872    -4     1     T
    35209  0.1137990E+04  0.99000E+00    7   128881    -4     1     T
    35211  0.1138990E+04  0.99000E+00    7   128890    -4     1     T
    35213  0.1139990E+04  0.99000E+00    7   128899    -4     1     T
    35216  0.1140990E+04  0.49500E+00    5   128911    -4     1     T
    35218  0.1141990E+04  0.99000E+00    6   128919    -4     1     T
    35220  0.1142990E+04  0.99000E+00    5   128926    -4     1     T
    35244  0.1143990E+04  0.24640E+00    4   128986    -4     1     T
    35249  0.1144990E+04  0.24750E+00    2   129002    -4     1     T
    35272  0.1145990E+04  0.16450E+00    2   129048    -4     1     T
    35318  0.1146990E+04  0.50586E-01    3   129209    -4     1     T
    35347  0.1147990E+04  0.99810E-01    3   129288    -4     1     T
    35398  0.1148990E+04  0.51529E-01    4   129469    -4     1     T
    35438  0.1149990E+04  0.71945E-01    4   129597    -4     1     T
    35475  0.1150990E+04  0.77658E-01    4   129716    -4     1     T
    35485  0.1151990E+04  0.11000E+00    2   129751    -4     1     T
    35508  0.1152990E+04  0.16450E+00    3   129803    -4     1     T
    35514  0.1153990E+04  0.19800E+00    4   129826    -4     1     T
    35538  0.1154990E+04  0.12337E+00    3   129879    -4     1     T
    35561  0.1155990E+04  0.16450E+00    2   129925    -4     1     T
    35592  0.1156990E+04  0.95137E-01    4   130022    -4     1     T
    35602  0.1157990E+04  0.11000E+00    4   130064    -4     1     T
    35609  0.1158990E+04  0.21214E+00    4   130088    -4     1     T
    35632  0.1159990E+04  0.16450E+00    2   130136    -4     1     T
    35655  0.1160990E+04  0.16450E+00    2   130182    -4     1     T
    35660  0.1161990E+04  0.24750E+00    3   130198    -4     1     T
    35664  0.1162990E+04  0.33000E+00    2   130208    -4     1     T
    35667  0.1163990E+04  0.49500E+00    4   130218    -4     1     T
    35669  0.1164990E+04  0.99000E+00    4   130224    -4     1     T
    35671  0.1165990E+04  0.99000E+00    4   130230    -4     1     T
    35673  0.1166990E+04  0.99000E+00    4   130236    -4     1     T
    35675  0.1167990E+04  0.99000E+00    4   130242    -4     1     T
    35677  0.1168990E+04  0.99000E+00    5   130249    -4     1     T
    35679  0.1169990E+04  0.99000E+00    4   130255    -4     1     T
    35702  0.1170990E+04  0.16450E+00    3   130302    -4     1     T
    35725  0.1171990E+04  0.16450E+00    2   130348    -4     1     T
    35767  0.1172990E+04  0.72271E-01    4   130494    -4     1     T
    35777  0.1173990E+04  0.14456E+00    4   130529    -4     1     T
    35784  0.1174990E+04  0.17600E+00    2   130554    -4     1     T
    35809  0.1175990E+04  0.24605E+00    4   130612    -4     1     T
    35814  0.1176990E+04  0.24750E+00    4   130631    -4     1     T
    35818  0.1177990E+04  0.33000E+00    4   130645    -4     1     T
    35821  0.1178990E+04  0.49500E+00    5   130656    -4     1     T
    35824  0.1179990E+04  0.49500E+00    6   130670    -4     1     T
    35826  0.1180990E+04  0.99000E+00    5   130677    -4     1     T
    35828  0.1181990E+04  0.99000E+00    6   130685    -4     1     T
    35830  0.1182990E+04  0.99000E+00    6   130694    -4     1     T
    35854  0.1183990E+04  0.16426E+00    3   130752    -4     1     T
    35878  0.1184990E+04  0.16426E+00    4   130811    -4     1     T
    35884  0.1185990E+04  0.19800E+00    3   130836    -4     1     T
    35889  0.1186990E+04  0.24750E+00    6   130862    -4     1     T
    35893  0.1187990E+04  0.33000E+00    9   130889    -4     1     T
    35905  0.1188990E+04  0.78571E-01    4   130947    -4     1     T
    35916  0.1189990E+04  0.99000E-01    4   130992    -4     1     T
    35968  0.1190990E+04  0.96222E-01    4   131174    -4     1     T
    35997  0.1191990E+04  0.69278E-01    2   131255    -4     1     T
    36022  0.1192990E+04  0.15232E+00    3   131315    -4     1     T
    36028  0.1193990E+04  0.19800E+00    3   131335    -4     1     T
    36032  0.1194990E+04  0.33000E+00    5   131354    -4     1     T
    36060  0.1195990E+04  0.62945E-01    6   131451    -4     1     T
    36106  0.1196990E+04  0.61183E-01    2   131610    -4     1     T
    36194  0.1197990E+04  0.30756E-01    4   131955    -4     1     T
    36228  0.1198990E+04  0.14498E+00    4   132059    -4     1     T
    36260  0.1199990E+04  0.15701E+00    4   132161    -4     1     T
    36312  0.1200990E+04  0.50827E-01    4   132347    -4     1     T
    36345  0.1201990E+04  0.11810E+00    2   132442    -4     1     T
    36352  0.1202990E+04  0.21214E+00    4   132469    -4     1     T
    36357  0.1203990E+04  0.24750E+00    4   132487    -4     1     T
    36361  0.1204990E+04  0.33000E+00    4   132501    -4     1     T
    36364  0.1205990E+04  0.49500E+00    5   132512    -4     1     T
    36389  0.1206990E+04  0.14570E+00    2   132571    -4     1     T
    36413  0.1207990E+04  0.12337E+00    2   132623    -4     1     T
    36443  0.1208990E+04  0.84097E-01    2   132710    -4     1     T
    36453  0.1209990E+04  0.11000E+00    2   132749    -4     1     T
    36476  0.1210990E+04  0.16450E+00    2   132796    -4     1     T
    36481  0.1211990E+04  0.24750E+00    3   132815    -4     1     T
    36485  0.1212990E+04  0.33000E+00    5   132830    -4     1     T
    36508  0.1213990E+04  0.16450E+00    3   132884    -4     1     T
    36589  0.1214990E+04  0.58627E-01    5   133196    -4     1     T
    36610  0.1215990E+04  0.79434E-01    2   133278    -4     1     T
    36619  0.1216990E+04  0.13860E+00    3   133311    -4     1     T
    36625  0.1217990E+04  0.20625E+00    6   133337    -4     1     T
    36649  0.1218990E+04  0.28159E+00    5   133406    -4     1     T
    36723  0.1219990E+04  0.41655E-01    4   133688    -4     1     T
    36783  0.1220990E+04  0.41646E-01    4   133905    -4     1     T
    36801  0.1221990E+04  0.92632E-01    4   133977    -4     1     T
    36833  0.1222990E+04  0.89456E-01    4   134073    -4     1     T
    36843  0.1223990E+04  0.11000E+00    2   134107    -4     1     T
    36870  0.1224990E+04  0.16153E+00    4   134179    -4     1     T
    36930  0.1225990E+04  0.59188E-01    4   134399    -4     1     T
    36967  0.1226990E+04  0.10297E+00    4   134520    -4     1     T
    36976  0.1227990E+04  0.16500E+00    4   134555    -4     1     T
    36982  0.1228990E+04  0.19800E+00    4   134577    -4     1     T
    37051  0.1229990E+04  0.57261E-01    4   134830    -4     1     T
    37064  0.1230990E+04  0.10955E+00    3   134879    -4     1     T
    37094  0.1231990E+04  0.10817E+00    2   134974    -4     1     T
    37104  0.1232990E+04  0.10607E+00    2   135013    -4     1     T
    37112  0.1233990E+04  0.14143E+00    4   135045    -4     1     T
    37117  0.1234990E+04  0.24750E+00    6   135068    -4     1     T
    37123  0.1235990E+04  0.11000E+00    7   135104    -4     1     T
    37137  0.1236990E+04  0.77074E-01    6   135174    -4     1     T
    37169  0.1237990E+04  0.47172E-01    2   135482     4     1     T
    37180  0.1238990E+04  0.13813E+00    7   135532     4     1     T
    37307  0.1239990E+04  0.26263E-01    4   136093    -4     1     T
    37333  0.1240990E+04  0.91463E-01    3   136190    -4     1     T
    37341  0.1241990E+04  0.14143E+00    5   136224    -4     1     T
    37357  0.1242990E+04  0.10057E-01    4   136415     4     1     T
    37388  0.1243990E+04  0.91671E-01    4   136724     4     1     T
    37398  0.1244990E+04  0.11000E+00    4   136768     4     1     T
    37605  0.1245990E+04  0.16733E-01    4   137696    -4     1     T
    37662  0.1246990E+04  0.72343E-01    4   137903    -4     1     T
    37671  0.1247990E+04  0.13552E+00    3   137934    -4     1     T
    37677  0.1248990E+04  0.19800E+00    5   137961    -4     1     T
    37685  0.1249990E+04  0.73333E-01    7   138010    -4     1     T
    37781  0.1250990E+04  0.32697E-01    4   138403    -4     1     T
    37802  0.1251990E+04  0.73926E-01    3   138484    -4     1     T
    37832  0.1252990E+04  0.12284E+00    2   138573    -4     1     T
    37885  0.1253990E+04  0.55577E-01    4   138762    -4     1     T
    37902  0.1254990E+04  0.81604E-01    3   138828    -4     1     T
    37913  0.1255990E+04  0.99000E-01    7   138880    -4     1     T
    37973  0.1256990E+04  0.49244E-01    3   139101    -4     1     T
    37987  0.1257990E+04  0.92021E-01    5   139162    -4     1     T
    38087  0.1258990E+04  0.31903E-01    4   139566    -4     1     T
    38132  0.1259990E+04  0.72972E-01    3   139719    -4     1     T
    38141  0.1260990E+04  0.19764E+00    4   139749    -4     1     T
    38146  0.1261990E+04  0.24750E+00    8   139778    -4     1     T
    38200  0.1262990E+04  0.48857E-01    2   139969    -4     1     T
    38227  0.1263990E+04  0.16639E+00    3   140051    -4     1     T
    38253  0.1264990E+04  0.56533E-01    4   140298     4     1     T
    38267  0.1265990E+04  0.79365E-01    5   140355     4     1     T
    38278  0.1266990E+04  0.99000E-01    4   140402     4     1     T
    38287  0.1267990E+04  0.12375E+00    4   140439     4     1     T
    38294  0.1268990E+04  0.16500E+00    4   140467     4     1     T
    38586  0.1269990E+04  0.10349E-01    5   141982    -4     1     T
    38650  0.1270990E+04  0.50326E-01    4   142222    -4     1     T
    38703  0.1271990E+04  0.48964E-01    3   142409    -4     1     T
    38740  0.1272990E+04  0.11466E+00    4   142530    -4     1     T
    38763  0.1273990E+04  0.16450E+00    4   142581    -4     1     T
    38768  0.1274990E+04  0.24750E+00    8   142609    -4     1     T
    38962  0.1275990E+04  0.14083E-01    3   143419    -4     1     T
    39026  0.1276990E+04  0.35689E-01    4   143654    -4     1     T
    39066  0.1277990E+04  0.52033E-01    4   143787    -4     1     T
    39082  0.1278990E+04  0.65729E-01    4   143848    -4     1     T
    39108  0.1279990E+04  0.88123E-01    3   143913    -4     1     T
    39132  0.1280990E+04  0.12337E+00    3   143969    -4     1     T
    39156  0.1281990E+04  0.15531E+00    3   144024    -4     1     T
    39161  0.1282990E+04  0.24750E+00    4   144044    -4     1     T
    39188  0.1283990E+04  0.11859E+00    2   144111    -4     1     T
    39213  0.1284990E+04  0.12320E+00    2   144170    -4     1     T
    39221  0.1285990E+04  0.13200E+00    4   144204    -4     1     T
    39337  0.1286990E+04  0.26115E-01    4   144667    -4     1     T
    39387  0.1287990E+04  0.64106E-01    2   144843    -4     1     T
    39415  0.1288990E+04  0.93728E-01    2   144914    -4     1     T
    39491  0.1289990E+04  0.46117E-01    4   145198    -4     1     T
    39514  0.1290990E+04  0.64769E-01    3   145291    -4     1     T
    39541  0.1291990E+04  0.87998E-01    2   145362    -4     1     T
    39565  0.1292990E+04  0.24640E+00    4   145420    -4     1     T
    39610  0.1293990E+04  0.99945E-01    4   145568    -4     1     T
    39622  0.1294990E+04  0.12019E+00    4   145617    -4     1     T
    39629  0.1295990E+04  0.18857E+00    3   145640    -4     1     T
    39633  0.1296990E+04  0.33000E+00    4   145657    -4     1     T
    39740  0.1297990E+04  0.25936E-01    4   146074    -4     1     T
    39767  0.1298990E+04  0.87999E-01    4   146184    -4     1     T
    39798  0.1299990E+04  0.10980E+00    2   146267    -4     1     T
    39807  0.1300990E+04  0.14143E+00    4   146304    -4     1     T
    39910  0.1301990E+04  0.29175E-01    4   146703    -4     1     T
    39953  0.1302990E+04  0.64220E-01    3   146845    -4     1     T
    39980  0.1303990E+04  0.10254E+00    4   146923    -4     1     T
    40015  0.1304990E+04  0.12292E+00    4   147034    -4     1     T
    40025  0.1305990E+04  0.11000E+00    4   147076    -4     1     T
    40033  0.1306990E+04  0.14143E+00    3   147105    -4     1     T
    40039  0.1307990E+04  0.19800E+00    2   147125    -4     1     T
    40043  0.1308990E+04  0.33000E+00    4   147141    -4     1     T
    40100  0.1309990E+04  0.49807E-01    4   147342    -4     1     T
    40135  0.1310990E+04  0.86367E-01    2   147452    -4     1     T
    40145  0.1311990E+04  0.11000E+00    3   147493    -4     1     T
    40168  0.1312990E+04  0.16450E+00    2   147541    -4     1     T
    40173  0.1313990E+04  0.24750E+00    3   147557    -4     1     T
    40177  0.1314990E+04  0.33000E+00    2   147569    -4     1     T
    40180  0.1315990E+04  0.49500E+00    7   147583    -4     1     T
    40184  0.1316990E+04  0.33000E+00    3   147596    -4     1     T
    40235  0.1317990E+04  0.64065E-01    2   147774    -4     1     T
    40336  0.1318990E+04  0.22431E-01    3   148162    -4     1     T
    40389  0.1319990E+04  0.53996E-01    4   148353    -4     1     T
    40404  0.1320990E+04  0.98594E-01    4   148412    -4     1     T
    40413  0.1321990E+04  0.13750E+00    4   148446    -4     1     T
    40419  0.1322990E+04  0.19800E+00    5   148471    -4     1     T
    40470  0.1323990E+04  0.67204E-01    5   148650    -4     1     T
    40485  0.1324990E+04  0.84102E-01    2   148705    -4     1     T
    40493  0.1325990E+04  0.14143E+00    3   148734    -4     1     T
    40556  0.1326990E+04  0.51010E-01    4   148963    -4     1     T
    40575  0.1327990E+04  0.76278E-01    4   149041    -4     1     T
    40598  0.1328990E+04  0.16450E+00    2   149091    -4     1     T
    40630  0.1329990E+04  0.78672E-01    3   149184    -4     1     T
    40658  0.1330990E+04  0.11257E+00    3   149269    -4     1     T
    40666  0.1331990E+04  0.14143E+00    4   149301    -4     1     T
    40672  0.1332990E+04  0.19800E+00    3   149321    -4     1     T
    40676  0.1333990E+04  0.37125E+00    4   149336    -4     1     T
    40728  0.1334990E+04  0.74658E-01    4   149516    -4     1     T
    40743  0.1335990E+04  0.84102E-01    3   149577    -4     1     T
    40751  0.1336990E+04  0.25457E+00    4   149605    -4     1     T
    40756  0.1337990E+04  0.24750E+00    4   149624    -4     1     T
    40760  0.1338990E+04  0.33000E+00    2   149637    -4     1     T
    40832  0.1339990E+04  0.46579E-01    4   149902    -4     1     T
    40869  0.1340990E+04  0.10641E+00    4   150020    -4     1     T
    40879  0.1341990E+04  0.11000E+00    4   150062    -4     1     T
    40903  0.1342990E+04  0.16426E+00    2   150114    -4     1     T
    40926  0.1343990E+04  0.16450E+00    2   150161    -4     1     T
    40949  0.1344990E+04  0.24675E+00    4   150211    -4     1     T
    41030  0.1345990E+04  0.37836E-01    2   150511    -4     1     T
    41082  0.1346990E+04  0.47512E-01    2   150693    -4     1     T
    41095  0.1347990E+04  0.11685E+00    3   150742    -4     1     T
    41119  0.1348990E+04  0.16426E+00    2   150792    -4     1     T
    41142  0.1349990E+04  0.16450E+00    2   150840    -4     1     T
    41165  0.1350990E+04  0.16450E+00    2   150886    -4     1     T
    41197  0.1351990E+04  0.15853E+00    4   150983    -4     1     T
    41223  0.1352990E+04  0.15737E+00    4   151066    -4     1     T
    41229  0.1353990E+04  0.19800E+00    5   151094    -4     1     T
    41252  0.1354990E+04  0.16450E+00    2   151141    -4     1     T
    41257  0.1355990E+04  0.24750E+00    4   151159    -4     1     T
    41290  0.1356990E+04  0.88095E-01    2   151257    -4     1     T
